Price,Beds,Baths,Living Space,City,Median Household Income,Zip Code Density
1690325.3238909768,5,2,4813,Detroit,113557.85214489706,1761.6689803046938
1425195.777171639,1,3,3360,San Pedro,63990.16553752361,1220.2268325902382
1392267.4663445707,5,1,663,Clint,68612.1361691967,1413.9355313672463
1275361.6186088503,5,2,4419,Santa Clara,101446.07102997864,4023.369582626608
1530161.6151595183,6,1,2214,Towson,114853.61246719913,2484.785448025009
401349.70005684,6,4,3962,Durham,134571.60573848902,2453.41143646642
1773654.442477964,5,4,1940,Groveport,121502.63843291509,2861.858312241895
1756502.7027159408,6,2,2595,Poteet,46076.48716975568,901.0054660940755
155569.83776566238,5,2,1300,Friant,71770.97247577715,4942.297891229387
1669051.826073049,6,2,3265,Shepherdsville,47851.87035803216,4312.04560865078
344852.7481995459,3,4,3160,San Leandro,120832.95208506424,1817.429847510756
736725.8230923696,1,4,2190,Columbus,61973.84569383214,755.372666794495
1512665.6869540547,5,1,733,Manor,44820.90010905259,3277.956082656117
405443.8024917856,2,4,2376,Tucson,41547.599769773726,3164.495157148844
1654137.3458262181,6,2,1461,Charlotte,43739.496892396885,1894.7323294358457
1681054.9381197097,6,3,3870,Kerman,59654.23341601882,2032.6613356532962
1064188.6941455887,4,3,1545,Boerne,123882.58773226061,2865.963236609593
112133.15626198381,2,2,4981,Lockbourne,58527.34032388647,4456.302741901912
645372.4530323343,2,4,4959,Stafford,63763.74992142892,991.4637345823146
1272161.1449139102,3,2,1907,Tolleson,135683.2462458446,2794.2014410617116
1964253.7382521045,1,4,707,Mission Hills,83077.8029620122,2466.5085995494446
1300445.70133167,3,3,4870,San Fernando,91059.34215250183,2598.7644154574505
593626.8040219035,1,1,2252,Rockaway Park,30326.67723896383,4593.9010108493
1304610.8358892617,5,4,995,Parkville,39852.90973037941,2949.5547339825407
1125972.2214601254,3,1,1401,Reseda,118871.57341291002,3627.1627618137813
1581706.250787173,4,3,4098,Galloway,70015.57298257342,4607.007108857579
303263.213771221,1,1,2706,Playa Del Rey,47944.59453926868,1860.8308634529224
1545953.0147538532,3,1,2249,Santa Clara,81456.74264293995,2114.1497202734818
1128406.4994846096,4,2,959,New Orleans,35411.723149452424,1519.5909675174767
1929684.8073320899,2,1,4989,Oakland,115125.15130201484,3433.345681984917
749557.1154735036,6,3,1416,Laveen,39623.08404496475,1642.0476852458394
1301981.5969545015,5,4,4759,Emeryville,36584.96035980526,1556.04795563943
1870853.4004690333,5,1,3901,Harbor City,80364.11728754168,4940.358483554159
294768.48318229057,2,4,2694,Reseda,100448.9279045835,3638.053261745916
1880734.1257492572,3,2,1459,Curtis Bay,121667.71925449756,4164.6922316038435
1406982.8723715453,6,3,2657,San Jose,38515.34069563792,4859.6366941677325
228890.41229982662,2,3,893,Virginia Beach,70178.36990374321,4869.7587118323245
671830.7771989509,4,4,4132,Burbank,62227.90124002192,1998.9677087310224
1445526.968426035,6,3,4558,Fisherville,119251.00737663056,2834.4063853755415
227966.14279066623,1,2,2677,Cordova,74331.11811396042,4655.309268412103
1206123.8743349193,3,4,2366,Burbank,105342.46318244156,615.3456766430344
757177.8082106177,6,3,2299,Grove City,88725.39576717827,4622.837199916338
1279739.4837582065,1,2,1004,Haysville,98359.00703668545,4361.0000555857805
186909.8642437744,2,2,1219,Jacksonville Beach,73875.29816304756,2605.9339103849197
1755919.931689515,5,1,2487,Durham,58711.15249761266,2826.150396583263
1949629.041437054,6,3,1374,Emeryville,37168.80646009004,714.4820429619124
1940867.9250428139,6,4,3378,Harper Woods,50816.3082219684,3000.989244236767
1524338.480311557,1,1,1133,North Hills,50712.05551840845,1053.986852777694
347163.85624820075,1,4,4877,Justin,142180.9548758908,1687.6885577992286
1540700.0722651428,5,1,2920,Keller,142485.68926781806,4118.193156881058
146715.14127172288,1,2,1824,Memphis,60696.15393989361,2771.0346005275073
142034.7479050948,1,1,1508,Newalla,42677.015663106584,3883.484572973886
714859.4163841284,6,1,2833,Omaha,63806.18345700444,4693.102428126816
1028422.061768865,5,1,1639,Albuquerque,125573.68619435771,1270.209970679874
1563774.0938348072,5,3,3720,Staten Island,134491.936011318,1667.7962356863025
1398261.2155523598,6,1,903,Greenfield,90132.20404578903,3141.4372387407457
947215.1421158218,2,2,4253,Madison,94814.2853641047,4773.1546739768355
619890.6659351652,2,4,3690,Curtis Bay,85044.43242737511,4006.8526993652354
1994536.5502996512,6,3,1195,Venice,51936.666973917454,3376.9246886266865
909744.4742483486,1,2,1407,Fresh Meadows,35972.85232324952,3556.281297493608
957635.3462263835,3,3,4347,Bellevue,104567.63378915023,2446.81615404779
410885.26026417146,2,4,3664,Virginia Beach,125847.58692543037,2316.764387946282
1610138.1426248658,2,4,2426,Brownsburg,119921.67432376496,4940.750863224513
1417996.2289848283,6,4,620,Westfield,138035.4557797814,4353.7426010197905
519462.26429864473,6,3,3365,Las Vegas,127637.75318823458,3924.0592670103797
256523.98667010112,3,3,4231,Chicago,64509.13472233376,3738.7239739691136
1392948.673941955,3,4,4415,Englewood,44017.64382443673,3052.0018194954837
1343571.307134157,5,4,4091,Albuquerque,81688.05988657376,1980.937546062488
619193.1012965977,6,2,4076,Venice,71796.94989561332,2447.840453176421
1906640.7682757797,2,4,4986,Fresno,117429.9256472293,764.8587993364629
387009.99438371044,4,1,2914,Missouri City,38156.820578808445,901.8897576504635
921436.1219809436,4,3,1340,North Hills,143161.21548946793,2230.0792201899603
1892870.248318438,1,2,3305,Canoga Park,144860.17983989877,1020.6734206309872
897481.9021596324,2,3,3806,Memphis,40601.371295226774,2291.341024444764
1313199.3005617626,4,4,3933,Omaha,82075.63862528447,1460.3737290327392
855429.3561293092,2,1,1965,Columbus,137897.50143321737,2075.14010126856
621008.884462473,6,4,2356,Oklahoma City,52473.756989882015,2206.6077771437685
1969557.5311236735,2,3,2735,Harper Woods,113065.66788655757,4074.4305013025273
877734.6119985818,4,2,903,Phoenix,115345.6986408036,3585.3389970126277
1798788.4869903554,2,3,912,Scottsdale,58031.65138113298,4167.065024924503
536913.7511930638,3,2,2037,Van Nuys,30739.960692928267,2141.9907173654483
504898.9376476583,1,1,4749,Venice,109736.27154495708,4216.2548694712
159154.75748057157,5,4,716,Los Angeles,104070.78537747184,4773.43931674551
1338166.9682141815,4,4,1524,New Orleans,107965.0877218603,1748.466917583467
800200.0530751462,6,1,3313,Gretna,48773.22475672785,3734.137554959476
1742280.6746953104,5,3,1305,San Leandro,102448.11063519755,759.0357006946562
999098.8227139586,1,1,3849,Baltimore,95000.95122668307,2844.7084336574253
1939567.5130379712,3,4,3316,Dublin,84306.62624045418,1203.529664204441
452498.47983593016,3,2,3309,Fairdale,123230.72996432941,4248.318635883703
1750384.0191156606,3,4,1771,Webster,76595.77456780885,2364.2919474792343
1575534.0203043092,3,3,933,Seattle,72392.06108188682,3219.386010015666
1564751.504823699,4,2,928,Minneapolis,94920.66830909677,3119.84062136718
1705088.1334220865,4,3,1687,Atlantic Beach,143303.07285925504,969.2657940436316
1545945.582791698,2,4,4757,Cordova,71310.88473009481,950.6432775027988
1289818.6110996893,6,4,3054,Sacramento,83439.6024248624,3071.8716226224365
349365.2675965364,2,2,2812,Valley Village,61958.74942441248,1917.414409438307
161799.74103337864,6,3,2495,Webster,111553.4942444224,1001.3502179696968
1849610.910849805,1,2,2657,Burleson,73690.22255619339,1895.01174717444
1271635.5975894022,2,2,2242,Chicago,113123.60999915798,1357.9229561299908
1613420.852854735,1,3,1842,Memphis,47485.22463856955,678.4775625080929
1014892.4678738451,1,2,1655,Washington,61651.72224122142,2209.2562193981303
322885.55902854947,1,1,3704,Miami,54756.81705137314,3563.3431172626156
337853.0051848458,3,2,893,Harbor City,123288.31980745065,1009.6002464726175
1402574.0457350456,5,4,4142,Catonsville,40748.13163212495,3133.1131347269898
917581.2003089791,5,3,2540,Dallas,60233.51594740073,1182.4180820642564
480996.98073063977,4,4,2578,Edmond,90886.83374299508,807.7179406329133
1034029.6388087301,1,1,3364,Grove City,40538.9987431488,915.0087899695056
221996.98044275475,3,1,3961,Marina Del Rey,31326.627529749123,1444.1299848391725
1205745.6636373578,2,2,4756,Harper Woods,112937.09059742474,2595.244562609304
611087.4684266855,2,4,1829,Webster,103629.49186789081,2500.2451289832015
1615362.2912106575,4,2,2146,Westfield,31009.787543487906,2644.0297902472903
689687.7219547902,4,2,3155,Wilmington,35824.27268045223,2191.460805687093
964918.2832554223,1,4,2885,Detroit,56324.49285150858,4460.810254839141
122079.0258253912,1,1,3337,Durham,138741.46777804865,4480.62836185261
237649.08680966188,2,1,4932,Gretna,108327.23381768439,3460.5721952447484
845737.7571727012,2,1,3805,Charlotte,126600.03092103999,1958.2082615227316
1011883.7859625347,2,3,3820,Friant,121137.37820643633,1332.612398996493
1240039.041426677,2,3,4376,Euless,147963.00582908,3639.793349358842
654158.8995476761,5,2,4026,Atlanta,144018.85465198965,4984.431099275905
1420465.5836404308,1,3,4658,Tolleson,38076.749036557754,4186.978918820483
1734232.5546594886,1,3,2804,Shepherdsville,32722.59974268652,1975.0604093148952
1581716.8788973647,2,4,1771,Greenfield,89648.23637456905,1363.2189370279164
175275.76816187857,3,2,1787,Gretna,62607.04675065096,4179.391769958828
1012963.199789875,2,2,860,Westerville,90547.97717953267,2310.0745388382466
299367.33899453224,6,4,2474,Missouri City,40880.795820274,3132.3634965476663
559885.5301388022,4,1,3427,Haslet,139063.50415643078,691.2713917524998
1974658.9272075782,6,4,3964,Fresh Meadows,122891.97618903226,4128.723081304775
370741.5315128751,3,1,2726,Gwynn Oak,96253.98239975458,1410.1655625622993
1047887.4915575766,4,2,2350,Piedmont,85808.51796739065,3935.8122507810153
1274495.8952044263,3,2,3046,Fairdale,86219.28946012541,3471.3805746738853
1434683.4440337976,4,3,3224,Schertz,103976.14664892948,2356.2311622496854
1163332.4986251367,2,3,4174,Minneapolis,95440.92564456911,2900.807047442987
118564.61009644895,2,4,4405,Van Nuys,87868.55631426595,2919.3372298037634
720276.4856635845,3,3,4275,Minneapolis,111510.81266596874,1513.6203501454925
1083652.1224309518,4,2,4887,Atascosa,121797.71176122168,1081.5976824388392
266946.3483751834,5,2,1317,Chesapeake,107154.44975899572,4145.377024286932
766191.1692974435,3,1,2646,Cave Creek,76966.48064529052,3605.410626631345
163085.90670359647,3,3,680,Essex,79718.87688187184,3296.1254415216954
249299.14459453942,6,1,4969,Westerville,41823.81213976613,1752.6158199099357
854154.2247830326,1,2,941,Wichita,79745.44901833424,2309.476577938971
352159.93268181465,3,3,2792,Towson,124295.0753969641,1162.6957504814175
1178327.6116969604,5,1,2162,Greenfield,37976.46202239091,3894.86553096816
1409983.441360805,2,2,1370,Manchaca,51062.323604742836,567.7778049130172
1621114.7283072574,4,1,3374,Floral Park,131113.99104295106,512.9597665282331
480285.4640651392,1,3,2999,Gwynn Oak,98153.69808029933,2844.313260534346
418216.9062922325,4,1,3712,Fresh Meadows,110543.8749917836,2049.049885476472
298678.8966353605,2,1,2156,Mission Hills,68587.08442377107,1147.296725556932
1309217.4741329097,3,2,2396,Converse,88655.90249448105,3753.7014956934026
1442303.8803251123,6,3,1589,Canoga Park,121389.15930685723,4694.3358411581
160013.67516871987,5,4,982,Edmond,135125.20605381363,1763.0259445095176
1878803.2678630108,1,4,808,Phoenix,146904.78211084328,3211.9768897652343
198745.43893779756,5,1,1092,Tolleson,132123.06500141724,3851.843312131808
1128463.0370720339,5,2,4343,Piedmont,38097.98194577723,3271.120108786975
1447214.9869567412,5,3,1518,Louisville,71202.81829621724,2223.3695413868463
1754841.3351175627,5,2,4993,Blacklick,119866.75317457458,3000.304955393194
1456765.1710516128,2,3,4692,Venice,80154.38786701829,3760.7010307469714
1623283.3578326046,5,2,3761,Durham,82364.50782043033,4744.370890960221
744955.3658313315,6,4,4790,Parkville,125317.63857069077,3975.567644601004
1648167.7161183732,5,4,1857,Canoga Park,130010.26503916533,1917.831945762715
252218.20813088276,2,4,582,Huffman,124968.99866580612,3523.235212021945
1800151.6465150025,4,2,750,Staten Island,72554.95223213188,4623.007711092542
1140425.5146920988,2,2,1593,Brooklyn,57361.632693690204,2835.402369840236
1652865.762928738,6,1,2887,Campbell,73049.12278352748,930.1558159506708
959404.7405847702,6,4,1908,Miami,114166.02396570385,3385.2762741957445
1322797.6208733974,3,1,1981,Oakland,73765.75085575785,3222.377802979951
1100165.0557786152,2,2,3711,Bronx,36645.87907357352,1104.9464341522548
1490020.0913351306,4,3,1598,Sun Valley,126090.83317837561,1578.0354635846377
255096.9658581202,3,4,4695,Tujunga,37611.265058431774,3523.63754923632
214668.95958207123,3,4,4228,Canoga Park,149536.03168545524,4881.453608214136
569496.1446192783,1,4,4392,Atascosa,133388.05935719376,1282.011581882242
403134.89221505786,5,4,1232,San Fernando,144760.48191783833,3263.3823976384474
1756388.776525183,3,4,822,Canal Winchester,129990.75134915124,2632.32740118107
516506.5759802842,3,2,2557,Lewis Center,42128.327679516864,2028.5591049318848
1954143.9860563495,6,4,3560,Culver City,80250.61865589334,4613.918887877206
740102.004365103,4,4,4200,Burleson,138952.18115995073,4717.603748045088
446024.0398085286,3,1,3884,Huffman,40905.52729590721,1234.9318326846915
1600427.1635707105,4,3,1761,Dundalk,66629.4869604361,3678.4221824900314
1351544.7734516647,5,4,1305,Catonsville,86051.84035516415,3983.216661352663
1046571.8612609641,6,1,2033,Littleton,83989.73437436881,4654.674609327489
1155190.7467814994,1,2,2541,Playa Del Rey,143268.1614729476,829.114090374396
1466483.3787173012,1,1,4725,San Fernando,77414.23058569554,4693.629554715365
534064.0085294675,5,4,4324,Stafford,58675.34873745902,1608.6121288478846
1993034.4405078096,5,1,3956,Pikesville,83392.14286906403,4361.952160407995
1952107.008078888,6,1,4164,Glendale,77519.2494139309,4226.908385529266
1335618.80405918,6,2,3596,Maize,104796.32586162485,4071.2452012284753
479130.65676537575,2,1,1853,Emeryville,149297.66072961845,1821.9081363111347
1392433.6606194535,3,2,648,Blacklick,96170.0695454454,3918.7726934885204
237176.9770604341,3,2,2283,Laveen,85467.21458311408,1678.1812812285789
158239.7541910315,3,1,2775,Friant,101262.25339188465,1893.9274575183745
589597.488171306,4,4,1114,Charlotte,147575.8947707842,4177.217719227139
978983.617804701,2,3,2324,Apache Junction,104975.98922281589,3129.4578861931423
1749717.760275923,3,1,739,Oakland,44752.152310898964,1856.1665373557203
1481621.2325559852,4,1,1412,Pickerington,139522.55441643955,3648.050604849122
1511142.390279964,4,1,3513,Roanoke,100898.61339238155,4359.265893728281
908437.3354513432,1,3,4253,Bellevue,48972.64706831533,3009.1571216043462
757276.4858392295,4,3,658,Milwaukee,57659.0305299016,1484.1197059840383
804973.6496707451,5,2,1047,Tulsa,44464.246149391634,3108.869002329153
1976534.1710985098,6,3,3400,Brooklyn,145291.2309884359,3135.114924644139
176207.46368371672,4,3,2765,San Pedro,38501.988771668985,3339.0667168464893
1747359.8426326523,5,1,1254,Huntersville,121731.31131817296,4013.5049936057408
1199483.2762875475,5,2,1234,San Ysidro,70519.01945101739,4913.69562263122
933369.2964602219,1,4,4291,Baltimore,39733.51766732405,994.6780263506823
1477989.5547887594,1,2,3328,Crowley,82061.66867812806,1362.3256452103615
1024670.9887069354,4,3,4817,Keller,30032.37184354723,4167.322904692368
1759504.152355155,1,3,2835,West Hills,128072.71757594428,2880.238977855328
1811333.5416213912,1,1,2424,Albuquerque,95029.76544438979,3855.299146231605
901269.7610595652,6,4,1023,Bellevue,84209.58619958203,2371.980232561351
625972.814746598,3,4,2010,Jacksonville Beach,129507.30045276844,4274.8456395948015
1225465.6243273881,4,4,3246,Virginia Beach,92318.43538505014,2395.258920250196
1833490.3566717128,4,3,1117,Aledo,101435.78981113694,4760.094905094436
500258.1591107665,4,3,1360,Hilliard,127778.09262268095,2259.6684039184797
1283636.5087706172,1,2,4988,Milpitas,116468.48184771644,1766.2893311237865
1299964.418175789,6,3,1807,Pikesville,109084.70895130483,959.1163367677357
1492914.742589034,1,4,3400,Kerman,114496.92318803145,4318.264265048968
349978.6017417936,5,4,3321,Justin,61556.36016024627,4772.133230999147
1460067.4328959682,2,4,4365,Portland,44069.7416887372,4524.306868124644
1827161.7892647178,2,1,3814,Haysville,104720.0623737881,3919.779121324276
441397.9068534597,2,2,534,Minneapolis,56881.98390906166,2445.290618722096
551332.3173553676,3,2,2600,Cordova,35714.42868185151,1885.9803624059339
1945650.6786791151,1,3,1879,Poteet,60518.64782604501,1780.5554445221046
443856.21014803054,5,1,4745,Reseda,116432.35045738888,3918.0340809256727
1723331.6774022004,5,2,936,Glendale,115010.58734252016,2051.8978801955427
1035327.9272512661,2,1,3072,Saint Francis,138391.15699824807,4033.033612785138
569739.0413660364,6,1,4862,Crowley,111027.30408075,4920.251900440458
1754424.8124177717,3,3,4479,Portland,82767.21025710326,1349.7974279219616
946079.9845050644,3,1,808,Saint Johns,61259.922968592,1013.5048647611692
1078152.9724664115,2,2,4860,Nashville,121008.03988193747,1037.552104733326
782543.4018595548,2,3,991,Floral Park,79436.51030972833,765.4901930674441
1226606.617726362,1,2,1021,Glendale,127858.6304907431,3609.171238269243
410695.3579115433,6,1,2414,Huffman,132195.0343576137,3168.4237487000064
843054.9196383454,3,1,3425,Portland,72188.10960752255,3040.149115350845
1941883.4124370462,5,4,1868,Campbell,71258.92813003474,3117.248721028247
590453.5221321423,2,3,3790,Atlanta,139636.0010812122,812.9298711133808
1347799.662628455,1,3,2641,Henderson,77671.15518775844,1810.6348900517817
717861.1220269203,5,4,3729,Huntersville,114816.63592827728,1696.3111850678545
1569598.9388045412,3,2,4629,Northridge,75338.04595193785,2655.615251717644
348659.95536486467,2,2,3348,Baltimore,117753.73390617465,4455.485745498932
1942659.985649235,6,1,4077,Chatsworth,50831.96464875469,4874.725707367489
962200.1286289146,2,3,3071,Webster,130306.25830204962,3254.211777709424
548495.8803582815,6,1,732,Highland Park,147979.1429050297,1610.5695051114863
239643.81992702404,1,4,2122,Aledo,121892.70617825541,2213.078011237473
422540.0196663274,1,1,3152,Lakewood,73094.9551862886,1964.351573482158
1087570.5022564335,3,2,1716,Emeryville,96624.46452651462,1418.3045706404018
740306.035219444,6,2,4039,Piedmont,110352.02968691089,4903.268371072755
1674878.395176958,2,4,1021,Harbor City,53144.69398203381,1092.0205289269857
918686.2949574313,1,2,3334,Westerville,63948.25983623188,3048.8884130540255
572557.1179164968,2,4,3566,West Hills,126212.49312833471,4094.032784411001
1272575.4745476572,3,3,3699,Fresh Meadows,143434.21704141895,4728.112134270538
1442876.7120823471,6,4,840,Kansas City,62673.98511156815,1404.284989372651
417379.62501180475,2,4,3244,Dublin,47709.981991850305,1365.2207028650314
418476.51094780356,5,4,4446,Canoga Park,147794.61618150177,2737.409960520264
169675.71117373166,2,2,4438,San Jose,68396.23045755894,2229.5646070510156
1499163.828624717,4,3,558,Englewood,123416.99990130725,1622.0062092777068
1361228.6024814297,4,1,3753,Philadelphia,75481.34111658606,924.7775775400269
1001798.6639246463,3,3,742,Chesapeake,143889.37279017246,2140.9008371071486
1703923.8530414745,3,2,727,Santa Clara,101944.35898300407,1767.0618873387637
1630773.290605101,3,3,3102,Missouri City,79813.70226407814,1274.1054297088508
1212173.2923538291,5,3,626,San Pedro,51399.972529636725,2156.7255094399275
1749715.4329751914,6,4,4930,Harper Woods,60669.721605283616,867.348058554642
491098.29906985967,5,4,1931,Blacklick,132836.32613285375,4627.011981524917
312647.27685568295,2,2,2668,Dublin,36833.56532990897,3195.510650775698
612524.2618822802,1,4,4459,Winnetka,48821.15036730889,2656.6044112649543
208465.02656969824,6,2,3248,Catonsville,53115.490210896496,1083.497806820776
1109222.1032019607,4,1,1808,Fisherville,38481.5634134473,3998.4834921609754
1879550.815360427,4,3,2625,Winnetka,112276.78783857336,839.3373326882079
174752.7272701683,4,1,2093,Euless,147752.6252059029,4932.913073206378
332008.83661905094,2,1,4579,Fisherville,46703.972993955496,4292.339646965611
959178.153738527,2,3,1993,Fisherville,125871.91294236372,2619.3750188499002
1874362.5333030194,3,4,2530,Portland,51180.647598841046,3523.145157214177
700696.599455826,1,1,3752,Curtis Bay,146853.67061819127,900.1516887256014
1063746.1365079456,3,3,4860,Grove City,90846.13948175247,2698.4015669518562
178988.432195745,2,1,746,Huffman,131701.93167841368,4188.048533169434
381852.0818279688,5,1,1582,Northridge,50466.71329004993,851.8827352099256
1974597.2336218092,3,3,1981,Baltimore,136230.79845551797,1476.667287842159
1933725.5232284865,6,4,510,Bronx,39796.70362522436,3997.854934274233
109385.96377537827,2,2,2506,Culver City,32747.066003550488,2562.843331471225
1908442.392304154,2,3,3941,Campbell,115075.25950021086,3492.302366417852
1314327.8818494508,5,2,4029,Bronx,42782.53253028062,4181.648515485421
1749044.759588042,5,3,2792,North Hollywood,133896.234597405,1154.5524322103147
964005.7257043323,5,3,1444,Dundalk,104552.90423150641,2608.4870511588483
1079632.4543005754,1,2,934,Canal Winchester,69717.79717519654,3031.6804580913417
1028808.5024881484,6,2,3991,Missouri City,63272.97579965657,3267.438265980055
1367042.0893375983,2,4,2789,Westerville,39831.3643094201,4314.95779467803
365337.38403699454,5,3,3843,Woodland Hills,112406.03058069173,2643.647627395826
156949.8207580881,1,3,3066,Granada Hills,140043.31235562943,1927.5416786802684
685066.8890232628,4,3,2259,Ponte Vedra,120812.63435313969,4110.76525879972
1438893.4491996288,6,4,4375,Boerne,104327.33377837794,4535.935031613631
483521.5590336019,4,2,2728,Colorado Springs,44244.988510602445,2114.023380687503
1379521.623317343,4,3,767,Harper Woods,129315.51813984966,3768.5352101297312
1942832.8876038138,2,2,2698,Knightdale,145846.06969549615,1453.598783278216
278411.359999895,1,4,4187,Knightdale,61538.07816740153,905.3649817070616
1377944.02462774,1,1,4977,Curtis Bay,80443.59648794515,2194.4118870653465
943125.4166786852,4,2,1014,Dublin,31686.131255040757,2331.322235971931
1749470.2833172602,6,4,2243,Indianapolis,129828.56366830406,1013.0511299798635
436584.59995003324,3,1,1429,Webster,32489.47284405259,960.18435014431
1415989.3092297127,4,3,4431,Grosse Pointe,88380.99850501797,3677.9780902106017
1692419.0503314093,2,3,1948,San Pedro,99176.33626716238,3734.6689070099924
1894767.0170006442,4,2,4387,San Ysidro,36665.030541949855,826.2352506490579
1398171.253750327,6,1,698,Burleson,51080.147709604775,2780.3873431039524
1044632.0516160119,6,4,2555,Crowley,124900.07698793113,3018.529762561354
1273909.7563823063,4,3,2280,Mesa,60304.04254187447,2743.66389241959
1750919.4705095647,1,3,4922,Pikesville,116966.6597846041,4906.353473188947
1184158.5186137764,4,1,2213,Winnetka,119902.46859302677,2559.7499806602286
157735.41342399004,5,4,3592,Spencer,78878.20486025048,2953.711842910785
1868802.5214632577,5,3,4004,Oklahoma City,37650.130718383116,1895.7667531041411
1410100.8269599662,3,3,3067,Yukon,31296.797321734146,1635.2054212043504
1385375.4329767684,2,2,1429,North Las Vegas,89101.63583043336,4185.287148929201
509782.7895556626,2,4,1919,North Hills,38574.518235725,4675.6607367453325
1351882.3934420487,1,3,2505,Scottsdale,117176.69957300379,1947.8767845982466
848342.3707429011,2,1,1830,Cave Creek,75698.8729086541,4314.724291171955
1337342.656378835,3,3,3057,Tujunga,111994.78181785971,2397.810437151981
302526.7575851824,5,4,923,Atascosa,78979.40417023905,2860.3192541538033
1349906.0787457684,1,2,649,Shepherdsville,105400.32202597182,1301.577433737542
1998886.0789642665,6,3,3963,Memphis,129962.14434650123,3129.8938676442895
191602.87383505644,5,1,2013,Pickerington,136134.3573064757,4786.939558318522
1956630.9500205028,3,3,3215,San Diego,32025.940941026372,727.5148985492034
873125.1253734542,1,1,3493,Raleigh,107460.68550123551,1675.7921928302353
1754431.5556407925,4,4,638,Grand Prairie,97696.1549191284,3624.715234193075
1586532.4197107195,2,2,4225,Burbank,106444.58414749707,1709.1314167760256
1177330.8958746688,3,4,2370,Atlanta,36971.392534202714,2155.8615562765326
1503053.4975775203,1,3,2561,Highland Park,38387.54879394993,1805.4209190708473
1769179.566472561,5,3,2495,Marina Del Rey,89637.61214272493,4853.609779924739
867866.6111369627,1,2,3318,Baltimore,36853.789409473735,2692.0518475780837
721363.0069701535,4,1,2413,Queen Creek,123169.29421328414,1102.3261462142407
1368427.432570811,3,4,4780,Ponte Vedra,122697.21295514458,1050.2959386548637
1634907.2896883914,1,1,1242,Reseda,44078.886088526786,1896.559240785148
1548341.75607557,6,3,4681,Hamtramck,84606.94735228445,2304.43483678548
1615845.9328314054,3,1,4733,Spencer,101397.71329611885,1799.8947519747228
927608.2981445726,3,4,4037,Lakewood,133133.4882279662,2977.445333358644
1653885.010732541,5,1,576,Philadelphia,148611.59558013914,4423.089242384842
328397.20520415605,2,3,2491,Chatsworth,32066.563123472464,4046.780387577501
1134529.2861256143,6,4,4205,Henderson,87160.69124200521,3105.445547719526
110941.45494643098,4,1,3522,Chesapeake,126394.17432828678,3759.120989864208
716713.0768105135,1,1,1516,Manor,125503.812666534,3480.908172618268
796276.9162556559,2,4,596,Newalla,95020.0554674235,796.8370602740406
852728.1140575852,5,3,1494,Columbus,51870.91404268457,3356.1456174966
1421387.6927107382,2,4,2054,Greendale,97091.5594862752,4424.310822734596
838260.3924136569,3,3,1532,Webster,76986.51012381163,4235.156793304399
952517.8829828083,3,1,582,Harbor City,79093.98635362211,2615.2258322561597
551333.8486612223,4,4,2035,Euless,69440.21038781482,1966.5421086088434
809178.4040957461,6,3,1012,Long Beach,47338.43383550776,2200.2069317968453
531812.2917999878,1,4,2422,San Fernando,118588.68424545263,3046.098738255647
239072.2551600429,1,1,2197,Reynoldsburg,115018.56947181697,2343.2581985509696
1246552.327424618,5,4,3985,Woodland Hills,95139.85956504103,2068.1432686558537
1369604.317254531,4,1,3060,Atlanta,72575.47863950554,1033.7673908350284
1277031.6574182676,1,1,2414,Seattle,128722.19575110057,977.7416387090083
980638.6832210874,6,1,4476,Minneapolis,49188.05737839226,632.1800027817999
821592.9823405367,3,3,1146,Brownsburg,82148.40993443372,4972.513448627046
1740333.934186468,4,3,1297,Emeryville,108421.40022221564,2131.9719305761764
1086255.3917588145,2,2,576,Baltimore,128579.77930985771,826.9808074453733
1010445.5674964888,4,3,3183,Bronx,107953.23614654843,3054.418768797808
148719.92503222782,4,2,1241,Winnetka,44124.5084774983,3537.719953050881
748370.8724896971,6,4,1725,Woodland Hills,42155.13763209256,3563.4947996626324
822371.6756931284,6,1,4702,Staten Island,36051.88100395382,4862.355698162739
857763.2837041109,1,3,1464,Bellevue,97197.20890409964,1459.5654736721804
1202327.5015319313,5,1,811,Broken Arrow,59152.73121849664,4526.282722945048
1113844.838781069,5,2,3146,Kansas City,49143.63385572506,4577.839923495932
1255019.6763075448,6,3,3231,Essex,40196.72184438978,2559.9322375757674
1553278.1969300436,1,3,1132,Chicago,107014.47968962984,4787.5966738560855
1644672.9035605777,1,3,4181,Staten Island,120409.67790697706,1407.9161454240152
1464433.8448303393,1,3,914,Reseda,132931.8227864812,2027.7811607012059
1915495.022314376,6,1,3706,Pickerington,101449.53992515066,3917.2945789615574
134641.9070850871,5,3,2042,San Pedro,72508.32889599081,4752.974134249904
471978.1727987376,1,2,1271,Little Neck,86449.69599653815,850.5701060896686
114369.46245847002,6,3,4979,Atlanta,106338.06684691273,3527.271239190525
1330201.9568937458,2,2,3087,Dublin,115560.30031356419,4744.261002667846
1806258.0430049752,2,2,986,Jacksonville,107380.9451711515,963.277035423089
562616.3634949686,3,1,2279,Nashville,145428.49909486086,1323.8165584063754
1861365.6351129827,2,3,529,Emeryville,120025.06094383461,3547.75254178293
214508.04155016562,4,2,629,Huffman,120074.5301018814,3344.634132527353
1875428.4509304771,3,3,4714,Littleton,128376.66550305857,1842.9509995444052
768083.1057553054,2,1,2874,Portland,85245.40694877089,4714.5063627748295
